,var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var2(t)
7067,188.0,11.0,12.0,1020.0,NW,1.79,0.0,0.0,194.0
7068,194.0,11.0,13.0,1019.0,NW,3.58,0.0,0.0,225.0
7069,225.0,12.0,15.0,1018.0,NE,1.79,0.0,0.0,252.0
7070,252.0,12.0,16.0,1018.0,cv,0.89,0.0,0.0,257.0
7071,257.0,12.0,16.0,1017.0,cv,1.78,0.0,0.0,260.0
7072,260.0,12.0,16.0,1017.0,cv,2.67,0.0,0.0,271.0
7073,271.0,13.0,15.0,1017.0,cv,3.56,0.0,0.0,265.0
7074,265.0,13.0,14.0,1017.0,NE,0.89,0.0,0.0,271.0
7075,271.0,13.0,14.0,1017.0,NE,1.78,0.0,0.0,273.0
7076,273.0,13.0,14.0,1018.0,cv,0.89,0.0,0.0,261.0
7077,261.0,12.0,13.0,1018.0,cv,1.78,0.0,0.0,275.0
7078,275.0,12.0,13.0,1018.0,cv,2.67,0.0,0.0,278.0
7079,278.0,12.0,13.0,1019.0,NW,0.89,0.0,0.0,270.0
7080,270.0,12.0,13.0,1019.0,NW,2.68,0.0,0.0,262.0
7081,262.0,12.0,13.0,1019.0,NW,3.57,0.0,0.0,256.0
7082,256.0,12.0,13.0,1019.0,NW,4.46,0.0,1.0,251.0
7083,251.0,13.0,13.0,1018.0,NW,6.25,0.0,2.0,259.0
7084,259.0,13.0,13.0,1018.0,NW,8.04,0.0,3.0,260.0
7085,260.0,13.0,13.0,1018.0,NW,9.83,0.0,4.0,252.0
7086,252.0,13.0,13.0,1018.0,NW,11.62,0.0,5.0,234.0
7087,234.0,13.0,13.0,1018.0,NW,13.41,0.0,6.0,212.0
7088,212.0,13.0,13.0,1018.0,NE,1.79,0.0,7.0,218.0
7089,218.0,12.0,13.0,1020.0,NE,7.6,0.0,8.0,63.0
7090,63.0,9.0,11.0,1022.0,NE,13.41,0.0,9.0,13.0
7091,13.0,7.0,9.0,1024.0,NE,19.22,0.0,10.0,11.0
7092,11.0,6.0,8.0,1025.0,NE,27.27,0.0,11.0,12.0
7093,12.0,5.0,7.0,1026.0,NE,35.32,0.0,12.0,12.0
7094,12.0,4.0,7.0,1025.0,NE,43.37,0.0,13.0,8.0
7095,8.0,3.0,7.0,1025.0,NE,50.52,0.0,0.0,9.0
7096,9.0,3.0,7.0,1025.0,NE,56.33,0.0,0.0,10.0
7097,10.0,2.0,8.0,1025.0,NE,61.25,0.0,0.0,11.0
7098,11.0,2.0,8.0,1026.0,NE,65.27,0.0,0.0,13.0
7099,13.0,1.0,7.0,1026.0,NE,70.19,0.0,0.0,17.0
7100,17.0,1.0,7.0,1028.0,NW,4.02,0.0,0.0,11.0
7101,11.0,1.0,6.0,1029.0,NW,8.94,0.0,0.0,12.0
7102,12.0,0.0,5.0,1029.0,NW,12.07,0.0,0.0,14.0
7103,14.0,-1.0,6.0,1029.0,NW,15.2,0.0,0.0,15.0
7104,15.0,-1.0,6.0,1030.0,NW,18.33,0.0,0.0,12.0
7105,12.0,-3.0,6.0,1031.0,NW,22.35,0.0,0.0,10.0
7106,10.0,-2.0,3.0,1031.0,NW,25.48,0.0,0.0,10.0
7107,10.0,-6.0,6.0,1031.0,NW,30.4,0.0,0.0,8.0
7108,8.0,-7.0,6.0,1031.0,NW,35.32,0.0,0.0,6.0
7109,6.0,-9.0,6.0,1031.0,NW,41.13,0.0,0.0,7.0
7110,7.0,-10.0,6.0,1031.0,NW,49.18,0.0,0.0,16.0
7111,16.0,-10.0,5.0,1031.0,NW,53.2,0.0,0.0,10.0
7112,10.0,-10.0,6.0,1032.0,NW,59.01,0.0,0.0,17.0
7113,17.0,-7.0,7.0,1032.0,NW,64.82,0.0,0.0,15.0
7114,15.0,-7.0,8.0,1032.0,NW,70.63,0.0,0.0,15.0
7115,15.0,-6.0,9.0,1032.0,NW,75.55,0.0,0.0,14.0
7116,14.0,-7.0,11.0,1031.0,NW,82.7,0.0,0.0,11.0
7117,11.0,-7.0,12.0,1030.0,NW,90.75,0.0,0.0,12.0
7118,12.0,-7.0,13.0,1029.0,NW,99.69,0.0,0.0,12.0
7119,12.0,-9.0,14.0,1028.0,NW,111.76,0.0,0.0,7.0
7120,7.0,-9.0,13.0,1028.0,NW,122.94,0.0,0.0,6.0
7121,6.0,-10.0,12.0,1028.0,NW,135.9,0.0,0.0,8.0
7122,8.0,-11.0,11.0,1029.0,NW,147.97,0.0,0.0,12.0
7123,12.0,-11.0,10.0,1030.0,NW,159.15,0.0,0.0,14.0
7124,14.0,-11.0,9.0,1032.0,NW,168.09,0.0,0.0,14.0
7125,14.0,-11.0,8.0,1033.0,NW,173.9,0.0,0.0,11.0
7126,11.0,-12.0,7.0,1035.0,NW,181.95,0.0,0.0,9.0
7127,9.0,-10.0,5.0,1036.0,NE,4.02,0.0,0.0,11.0
7128,11.0,-9.0,5.0,1037.0,NE,8.94,0.0,0.0,8.0
7129,8.0,-9.0,4.0,1038.0,NE,13.86,0.0,0.0,9.0
7130,9.0,-14.0,4.0,1039.0,NE,19.67,0.0,0.0,7.0
7131,7.0,-13.0,3.0,1040.0,NW,4.92,0.0,0.0,4.0
7132,4.0,-13.0,2.0,1040.0,NW,9.84,0.0,0.0,6.0
7133,6.0,-12.0,1.0,1041.0,NW,14.76,0.0,0.0,4.0
7134,4.0,-10.0,0.0,1042.0,NW,16.55,0.0,0.0,4.0
7135,4.0,-10.0,0.0,1042.0,NW,18.34,0.0,0.0,5.0
7136,5.0,-7.0,-1.0,1042.0,NW,21.47,0.0,0.0,6.0
7137,6.0,-9.0,1.0,1042.0,NE,1.79,0.0,0.0,7.0
7138,7.0,-12.0,3.0,1043.0,NW,4.02,0.0,0.0,8.0
7139,8.0,-12.0,4.0,1042.0,NE,4.92,0.0,0.0,9.0
7140,9.0,-12.0,6.0,1042.0,NW,4.02,0.0,0.0,10.0
7141,10.0,-14.0,7.0,1041.0,NW,8.04,0.0,0.0,8.0
7142,8.0,-14.0,7.0,1040.0,NW,12.06,0.0,0.0,9.0
7143,9.0,-14.0,8.0,1038.0,cv,0.89,0.0,0.0,12.0
7144,12.0,-15.0,8.0,1037.0,cv,2.68,0.0,0.0,11.0
7145,11.0,-15.0,7.0,1037.0,cv,3.57,0.0,0.0,8.0
7146,8.0,-14.0,6.0,1036.0,SE,3.13,0.0,0.0,19.0
7147,19.0,-10.0,4.0,1036.0,SE,4.02,0.0,0.0,28.0
7148,28.0,-8.0,3.0,1036.0,cv,0.89,0.0,0.0,35.0
7149,35.0,-7.0,3.0,1036.0,cv,1.78,0.0,0.0,32.0
7150,32.0,-10.0,4.0,1036.0,SE,3.13,0.0,0.0,29.0
7151,29.0,-6.0,1.0,1036.0,SE,4.02,0.0,0.0,35.0
7152,35.0,-5.0,0.0,1036.0,SE,4.91,0.0,0.0,41.0
7153,41.0,-3.0,0.0,1035.0,SE,5.8,0.0,0.0,42.0
7154,42.0,-4.0,-2.0,1034.0,cv,0.89,0.0,0.0,46.0
7155,46.0,-4.0,-2.0,1034.0,cv,1.78,0.0,0.0,68.0
7156,68.0,-4.0,-2.0,1034.0,cv,2.23,0.0,0.0,80.0
7157,80.0,-4.0,-2.0,1033.0,NE,0.89,0.0,0.0,76.0
7158,76.0,-3.0,-1.0,1033.0,NE,1.78,0.0,0.0,74.0
7159,74.0,-3.0,-1.0,1033.0,cv,0.45,0.0,0.0,88.0
7160,88.0,-3.0,-1.0,1032.0,cv,0.9,0.0,0.0,92.0
7161,92.0,-2.0,1.0,1033.0,NE,0.89,0.0,0.0,82.0
7162,82.0,-2.0,3.0,1033.0,cv,0.89,0.0,0.0,69.0
7163,69.0,-4.0,5.0,1032.0,cv,1.78,0.0,0.0,73.0
7164,73.0,-6.0,8.0,1031.0,cv,2.67,0.0,0.0,71.0
7165,71.0,-5.0,9.0,1030.0,cv,4.46,0.0,0.0,89.0
7166,89.0,-6.0,10.0,1029.0,cv,6.25,0.0,0.0,83.0
7167,83.0,-5.0,11.0,1028.0,SE,3.13,0.0,0.0,77.0
7168,77.0,-4.0,11.0,1027.0,SE,7.15,0.0,0.0,97.0
7169,97.0,-4.0,11.0,1027.0,SE,11.17,0.0,0.0,90.0
7170,90.0,-3.0,9.0,1027.0,SE,12.96,0.0,0.0,88.0
7171,88.0,-1.0,6.0,1028.0,cv,0.89,0.0,0.0,101.0
7172,101.0,0.0,4.0,1028.0,cv,1.78,0.0,0.0,112.0
7173,112.0,0.0,4.0,1028.0,cv,2.67,0.0,0.0,124.0
7174,124.0,-1.0,2.0,1028.0,NW,1.79,0.0,0.0,158.0
7175,158.0,0.0,1.0,1029.0,NE,0.89,0.0,0.0,164.0
7176,164.0,-1.0,1.0,1029.0,cv,0.89,0.0,0.0,176.0
7177,176.0,-1.0,1.0,1029.0,NW,3.13,0.0,0.0,189.0
7178,189.0,-1.0,1.0,1029.0,NW,4.92,0.0,0.0,174.0
7179,174.0,-1.0,0.0,1029.0,NE,0.89,0.0,0.0,107.0
7180,107.0,-1.0,1.0,1028.0,NW,3.13,0.0,0.0,111.0
7181,111.0,-1.0,1.0,1028.0,cv,0.89,0.0,0.0,91.0
7182,91.0,-2.0,1.0,1029.0,NW,0.89,0.0,0.0,89.0
7183,89.0,-3.0,-1.0,1029.0,NW,4.02,0.0,0.0,82.0
7184,82.0,-2.0,0.0,1029.0,NW,7.15,0.0,0.0,76.0
7185,76.0,-1.0,3.0,1030.0,NW,10.28,0.0,0.0,83.0
7186,83.0,-1.0,7.0,1030.0,NW,13.41,0.0,0.0,83.0
7187,83.0,-1.0,10.0,1030.0,NW,16.54,0.0,0.0,67.0
7188,67.0,-1.0,12.0,1029.0,NW,18.33,0.0,0.0,45.0
7189,45.0,-1.0,14.0,1028.0,cv,1.79,0.0,0.0,42.0
7190,42.0,0.0,17.0,1027.0,cv,2.68,0.0,0.0,37.0
7191,37.0,0.0,17.0,1026.0,NW,3.13,0.0,0.0,44.0
7192,44.0,-1.0,17.0,1026.0,NW,6.26,0.0,0.0,38.0
7193,38.0,-1.0,17.0,1026.0,SE,4.02,0.0,0.0,59.0
7194,59.0,0.0,16.0,1026.0,SE,7.15,0.0,0.0,34.0
7195,34.0,0.0,14.0,1026.0,SE,10.28,0.0,0.0,48.0
7196,48.0,0.0,13.0,1027.0,SE,14.3,0.0,0.0,48.0
7197,48.0,0.0,13.0,1027.0,SE,17.43,0.0,0.0,41.0
7198,41.0,-1.0,13.0,1027.0,SE,21.45,0.0,0.0,41.0
7199,41.0,1.0,8.0,1028.0,cv,0.89,0.0,0.0,50.0
7200,50.0,2.0,6.0,1028.0,cv,1.78,0.0,0.0,47.0
7201,47.0,2.0,4.0,1028.0,NW,1.79,0.0,0.0,67.0
7202,67.0,2.0,4.0,1028.0,NW,3.58,0.0,0.0,76.0
7203,76.0,1.0,3.0,1028.0,NW,5.37,0.0,0.0,79.0
7204,79.0,2.0,3.0,1028.0,cv,0.45,0.0,0.0,72.0
7205,72.0,0.0,3.0,1028.0,NW,1.79,0.0,0.0,88.0
7206,88.0,1.0,3.0,1028.0,NW,3.58,0.0,0.0,72.0
7207,72.0,0.0,2.0,1028.0,cv,0.89,0.0,0.0,76.0
7208,76.0,0.0,3.0,1028.0,NW,1.79,0.0,0.0,93.0
7209,93.0,2.0,6.0,1029.0,NW,2.68,0.0,0.0,66.0
7210,66.0,2.0,9.0,1029.0,NW,4.47,0.0,0.0,49.0
7211,49.0,0.0,13.0,1029.0,NW,7.6,0.0,0.0,60.0
7212,60.0,0.0,16.0,1029.0,NW,11.62,0.0,0.0,40.0
7213,40.0,-2.0,18.0,1028.0,NW,16.54,0.0,0.0,34.0
7214,34.0,-3.0,18.0,1026.0,NW,21.46,0.0,0.0,21.0
7215,21.0,-3.0,19.0,1026.0,NW,24.59,0.0,0.0,19.0
7216,19.0,-4.0,19.0,1026.0,NW,29.51,0.0,0.0,20.0
7217,20.0,-3.0,19.0,1025.0,NW,32.64,0.0,0.0,24.0
7218,24.0,-2.0,17.0,1025.0,SE,3.13,0.0,0.0,31.0
7219,31.0,-3.0,16.0,1026.0,SE,7.15,0.0,0.0,31.0
7220,31.0,-2.0,15.0,1026.0,SE,11.17,0.0,0.0,42.0
7221,42.0,-2.0,15.0,1026.0,SE,15.19,0.0,0.0,49.0
7222,49.0,-2.0,14.0,1027.0,SE,19.21,0.0,0.0,44.0
7223,44.0,1.0,8.0,1027.0,NW,0.89,0.0,0.0,51.0
7224,51.0,1.0,6.0,1027.0,NW,2.68,0.0,0.0,52.0
7225,52.0,2.0,6.0,1027.0,NW,4.47,0.0,0.0,69.0
7226,69.0,2.0,4.0,1028.0,NW,7.6,0.0,0.0,75.0
7227,75.0,1.0,4.0,1027.0,NW,10.73,0.0,0.0,69.0
7228,69.0,1.0,5.0,1027.0,NW,12.52,0.0,0.0,57.0
7229,57.0,0.0,4.0,1027.0,NW,14.31,0.0,0.0,47.0
7230,47.0,0.0,3.0,1027.0,NW,17.44,0.0,0.0,51.0
7231,51.0,0.0,3.0,1028.0,NW,20.57,0.0,0.0,48.0
7232,48.0,0.0,2.0,1028.0,NW,24.59,0.0,0.0,45.0
7233,45.0,2.0,7.0,1029.0,NW,27.72,0.0,0.0,38.0
7234,38.0,1.0,11.0,1029.0,NE,3.13,0.0,0.0,34.0
7235,34.0,0.0,14.0,1029.0,NW,4.02,0.0,0.0,39.0
7236,39.0,-2.0,16.0,1028.0,NW,7.15,0.0,0.0,38.0
7237,38.0,-2.0,18.0,1027.0,NW,8.94,0.0,0.0,23.0
7238,23.0,-3.0,18.0,1026.0,NW,10.73,0.0,0.0,12.0
7239,12.0,-6.0,20.0,1026.0,cv,1.79,0.0,0.0,9.0
7240,9.0,-4.0,20.0,1025.0,cv,2.68,0.0,0.0,15.0
7241,15.0,-2.0,19.0,1025.0,cv,3.57,0.0,0.0,24.0
7242,24.0,-2.0,16.0,1025.0,SE,1.79,0.0,0.0,45.0
7243,45.0,3.0,10.0,1025.0,cv,0.89,0.0,0.0,102.0
7244,102.0,-3.0,16.0,1026.0,SE,4.02,0.0,0.0,101.0
7245,101.0,1.0,11.0,1026.0,SE,5.81,0.0,0.0,92.0
7246,92.0,2.0,7.0,1026.0,cv,0.89,0.0,0.0,68.0
7247,68.0,3.0,7.0,1026.0,cv,1.78,0.0,0.0,64.0
7248,64.0,2.0,6.0,1026.0,NW,1.79,0.0,0.0,101.0
7249,101.0,2.0,6.0,1026.0,NW,3.58,0.0,0.0,102.0
7250,102.0,2.0,5.0,1026.0,NW,5.37,0.0,0.0,129.0
7251,129.0,1.0,5.0,1026.0,NW,7.16,0.0,0.0,123.0
7252,123.0,0.0,3.0,1025.0,NW,8.95,0.0,0.0,117.0
7253,117.0,0.0,4.0,1025.0,NW,10.74,0.0,0.0,76.0
7254,76.0,0.0,4.0,1025.0,NW,13.87,0.0,0.0,51.0
7255,51.0,-1.0,3.0,1025.0,NW,15.66,0.0,0.0,57.0
7256,57.0,-1.0,3.0,1025.0,NW,18.79,0.0,0.0,47.0
7257,47.0,2.0,7.0,1026.0,NW,21.92,0.0,0.0,47.0
7258,47.0,1.0,11.0,1026.0,NW,25.05,0.0,0.0,53.0
7259,53.0,0.0,14.0,1026.0,NW,28.18,0.0,0.0,64.0
7260,64.0,0.0,15.0,1025.0,NW,29.97,0.0,0.0,57.0
7261,57.0,0.0,16.0,1024.0,NW,33.1,0.0,0.0,60.0
7262,60.0,-1.0,18.0,1024.0,NW,36.23,0.0,0.0,42.0
7263,42.0,-1.0,19.0,1023.0,NW,39.36,0.0,0.0,30.0
7264,30.0,-1.0,19.0,1022.0,cv,0.89,0.0,0.0,22.0
7265,22.0,-4.0,19.0,1022.0,NW,4.02,0.0,0.0,24.0
7266,24.0,-3.0,18.0,1022.0,NW,8.04,0.0,0.0,76.0
7267,76.0,0.0,11.0,1023.0,cv,0.89,0.0,0.0,111.0
7268,111.0,2.0,10.0,1023.0,cv,1.78,0.0,0.0,98.0
7269,98.0,2.0,8.0,1023.0,cv,2.67,0.0,0.0,89.0
7270,89.0,2.0,8.0,1024.0,NW,1.79,0.0,0.0,77.0
7271,77.0,2.0,6.0,1024.0,NW,4.92,0.0,0.0,92.0
7272,92.0,2.0,6.0,1024.0,NW,6.71,0.0,0.0,84.0
7273,84.0,1.0,5.0,1024.0,NW,9.84,0.0,0.0,83.0
7274,83.0,1.0,4.0,1025.0,NW,12.97,0.0,0.0,71.0
7275,71.0,1.0,7.0,1025.0,NW,16.1,0.0,0.0,64.0
7276,64.0,0.0,4.0,1025.0,NW,19.23,0.0,0.0,86.0
7277,86.0,0.0,4.0,1025.0,NW,22.36,0.0,0.0,61.0
7278,61.0,0.0,6.0,1026.0,NW,24.15,0.0,0.0,58.0
7279,58.0,-1.0,2.0,1027.0,NW,28.17,0.0,0.0,60.0
7280,60.0,-1.0,5.0,1028.0,NW,32.19,0.0,0.0,41.0
7281,41.0,-2.0,10.0,1029.0,NE,4.92,0.0,0.0,0.0
7282,0.0,-3.0,12.0,1030.0,NW,7.15,0.0,0.0,0.0
7283,0.0,-4.0,12.0,1030.0,NE,5.81,0.0,0.0,0.0
7284,0.0,-5.0,14.0,1030.0,NE,11.62,0.0,0.0,0.0
7285,0.0,-7.0,14.0,1029.0,NW,7.15,0.0,0.0,0.0
7286,0.0,-6.0,15.0,1029.0,NE,4.92,0.0,0.0,0.0
7287,0.0,-7.0,15.0,1028.0,NW,4.02,0.0,0.0,0.0
7288,0.0,-9.0,14.0,1028.0,NE,5.81,0.0,0.0,0.0
7289,0.0,-10.0,13.0,1028.0,NE,11.62,0.0,0.0,0.0
7290,0.0,-10.0,11.0,1028.0,NE,15.64,0.0,0.0,0.0
7291,0.0,-9.0,9.0,1029.0,NE,17.43,0.0,0.0,0.0
7292,0.0,-6.0,6.0,1030.0,NE,18.32,0.0,0.0,0.0
7293,0.0,-6.0,4.0,1030.0,NW,4.02,0.0,0.0,0.0
7294,0.0,-9.0,7.0,1031.0,NE,4.02,0.0,0.0,0.0
7295,0.0,-9.0,7.0,1032.0,NE,8.04,0.0,0.0,0.0
7296,0.0,-8.0,6.0,1032.0,NE,12.06,0.0,0.0,0.0
7297,0.0,-9.0,5.0,1032.0,NW,1.79,0.0,0.0,0.0
7298,0.0,-8.0,4.0,1031.0,NE,1.79,0.0,0.0,0.0
7299,0.0,-8.0,3.0,1032.0,NW,1.79,0.0,0.0,0.0
7300,0.0,-6.0,1.0,1031.0,NW,4.92,0.0,0.0,0.0
7301,0.0,-6.0,-2.0,1031.0,NW,8.94,0.0,0.0,0.0
7302,0.0,-6.0,-1.0,1031.0,NW,10.73,0.0,0.0,0.0
7303,0.0,-6.0,0.0,1031.0,NE,3.13,0.0,0.0,0.0
7304,0.0,-6.0,-1.0,1031.0,NW,1.79,0.0,0.0,0.0
7305,0.0,-5.0,3.0,1032.0,NW,3.58,0.0,0.0,0.0
7306,0.0,-7.0,7.0,1032.0,NW,6.71,0.0,0.0,0.0
7307,0.0,-10.0,9.0,1031.0,NW,9.84,0.0,0.0,0.0
7308,0.0,-9.0,10.0,1031.0,NW,11.63,0.0,0.0,0.0
7309,0.0,-9.0,11.0,1029.0,cv,1.79,0.0,0.0,0.0
7310,0.0,-9.0,12.0,1028.0,cv,3.58,0.0,0.0,0.0
7311,0.0,-8.0,13.0,1026.0,SE,3.13,0.0,0.0,0.0
7312,0.0,-7.0,13.0,1025.0,SE,7.15,0.0,0.0,0.0
7313,0.0,-7.0,13.0,1025.0,SE,11.17,0.0,0.0,0.0
7314,0.0,-7.0,11.0,1024.0,SE,14.3,0.0,0.0,0.0
7315,0.0,-7.0,10.0,1024.0,SE,17.43,0.0,0.0,0.0
7316,0.0,-6.0,10.0,1025.0,SE,20.56,0.0,0.0,0.0
7317,0.0,-6.0,10.0,1024.0,SE,24.58,0.0,0.0,0.0
7318,0.0,-6.0,10.0,1025.0,SE,26.37,0.0,0.0,0.0
7319,0.0,-2.0,4.0,1025.0,cv,0.89,0.0,0.0,0.0
7320,0.0,-2.0,3.0,1024.0,cv,1.78,0.0,0.0,0.0
7321,0.0,-1.0,1.0,1024.0,cv,2.67,0.0,0.0,0.0
7322,0.0,-2.0,0.0,1023.0,cv,3.56,0.0,0.0,0.0
7323,0.0,-1.0,0.0,1024.0,NE,1.79,0.0,0.0,0.0
7324,0.0,-1.0,0.0,1023.0,cv,0.89,0.0,0.0,0.0
7325,0.0,-1.0,0.0,1023.0,cv,1.78,0.0,0.0,0.0
7326,0.0,-1.0,0.0,1023.0,NW,0.89,0.0,0.0,0.0
7327,0.0,-3.0,-2.0,1023.0,NW,2.68,0.0,0.0,0.0
7328,0.0,-2.0,-1.0,1023.0,cv,0.89,0.0,0.0,0.0
7329,0.0,0.0,2.0,1024.0,NW,3.13,0.0,0.0,0.0
7330,0.0,-1.0,6.0,1024.0,NW,7.15,0.0,0.0,0.0
7331,0.0,0.0,10.0,1023.0,cv,0.89,0.0,0.0,0.0
7332,0.0,-2.0,13.0,1023.0,NW,1.79,0.0,0.0,0.0
7333,0.0,-3.0,16.0,1022.0,NW,5.81,0.0,0.0,0.0
7334,0.0,-3.0,18.0,1021.0,NW,8.94,0.0,0.0,0.0
7335,0.0,-4.0,19.0,1020.0,NW,12.07,0.0,0.0,50.0
7336,50.0,-3.0,19.0,1020.0,cv,3.13,0.0,0.0,42.0
7337,42.0,-3.0,18.0,1020.0,SE,3.13,0.0,0.0,61.0
7338,61.0,1.0,14.0,1021.0,SE,4.92,0.0,0.0,75.0
7339,75.0,1.0,11.0,1021.0,cv,0.89,0.0,0.0,109.0
7340,109.0,1.0,8.0,1022.0,cv,1.34,0.0,0.0,143.0
7341,143.0,2.0,7.0,1022.0,cv,2.23,0.0,0.0,167.0
7342,167.0,2.0,6.0,1022.0,cv,3.12,0.0,0.0,183.0
7343,183.0,1.0,4.0,1023.0,NW,0.89,0.0,0.0,154.0
7344,154.0,1.0,5.0,1023.0,NW,2.68,0.0,0.0,127.0
7345,127.0,0.0,4.0,1022.0,NW,4.47,0.0,0.0,94.0
7346,94.0,1.0,3.0,1022.0,NW,6.26,0.0,0.0,86.0
7347,86.0,0.0,3.0,1023.0,NW,8.05,0.0,0.0,51.0
7348,51.0,-1.0,3.0,1022.0,NW,11.18,0.0,0.0,95.0
7349,95.0,-1.0,3.0,1022.0,NW,12.97,0.0,0.0,85.0
7350,85.0,-1.0,2.0,1022.0,NW,16.1,0.0,0.0,53.0
7351,53.0,-2.0,3.0,1022.0,NW,17.89,0.0,0.0,56.0
7352,56.0,-2.0,5.0,1023.0,NW,21.02,0.0,0.0,55.0
7353,55.0,-1.0,7.0,1023.0,NW,24.15,0.0,0.0,50.0
7354,50.0,0.0,10.0,1023.0,NW,27.28,0.0,0.0,41.0
7355,41.0,-2.0,13.0,1023.0,NW,30.41,0.0,0.0,39.0
7356,39.0,-3.0,15.0,1023.0,NE,1.79,0.0,0.0,30.0
7357,30.0,-2.0,17.0,1022.0,cv,1.79,0.0,0.0,34.0
7358,34.0,-3.0,19.0,1021.0,cv,3.58,0.0,0.0,43.0
7359,43.0,-3.0,19.0,1020.0,SE,3.13,0.0,0.0,52.0
7360,52.0,-2.0,19.0,1020.0,SE,7.15,0.0,0.0,44.0
7361,44.0,-2.0,19.0,1020.0,SE,11.17,0.0,0.0,39.0
7362,39.0,-2.0,17.0,1020.0,SE,14.3,0.0,0.0,43.0
7363,43.0,-1.0,15.0,1020.0,SE,17.43,0.0,0.0,53.0
7364,53.0,0.0,11.0,1021.0,SE,19.22,0.0,0.0,63.0
7365,63.0,2.0,8.0,1021.0,cv,0.89,0.0,0.0,91.0
7366,91.0,2.0,7.0,1022.0,NE,0.89,0.0,0.0,119.0
7367,119.0,2.0,7.0,1022.0,cv,0.89,0.0,0.0,136.0
7368,136.0,1.0,7.0,1022.0,NW,0.89,0.0,0.0,144.0
7369,144.0,1.0,4.0,1022.0,NW,2.68,0.0,0.0,148.0
7370,148.0,1.0,4.0,1022.0,NW,5.81,0.0,0.0,130.0
7371,130.0,2.0,4.0,1022.0,cv,0.89,0.0,0.0,98.0
7372,98.0,1.0,3.0,1021.0,NW,1.79,0.0,0.0,70.0
7373,70.0,0.0,3.0,1021.0,NW,2.68,0.0,0.0,95.0
7374,95.0,0.0,3.0,1021.0,NW,5.81,0.0,0.0,79.0
7375,79.0,0.0,4.0,1021.0,NW,7.6,0.0,0.0,67.0
7376,67.0,0.0,5.0,1022.0,NW,9.39,0.0,0.0,52.0
7377,52.0,0.0,7.0,1022.0,NW,12.52,0.0,0.0,54.0
7378,54.0,0.0,9.0,1022.0,NW,14.31,0.0,0.0,53.0
7379,53.0,1.0,12.0,1022.0,NW,16.1,0.0,0.0,49.0
7380,49.0,-1.0,15.0,1021.0,NW,17.89,0.0,0.0,51.0
7381,51.0,1.0,18.0,1020.0,cv,0.89,0.0,0.0,52.0
7382,52.0,0.0,20.0,1019.0,SE,1.79,0.0,0.0,58.0
7383,58.0,0.0,21.0,1018.0,SE,4.92,0.0,0.0,83.0
7384,83.0,0.0,21.0,1017.0,SE,8.05,0.0,0.0,98.0
7385,98.0,0.0,19.0,1017.0,SE,11.18,0.0,0.0,86.0
7386,86.0,1.0,18.0,1017.0,SE,14.31,0.0,0.0,95.0
7387,95.0,4.0,12.0,1017.0,SE,15.2,0.0,0.0,129.0
7388,129.0,4.0,9.0,1018.0,SE,16.09,0.0,0.0,154.0
7389,154.0,4.0,8.0,1018.0,cv,0.89,0.0,0.0,172.0
7390,172.0,4.0,9.0,1018.0,cv,1.78,0.0,0.0,187.0
7391,187.0,3.0,7.0,1018.0,cv,2.67,0.0,0.0,232.0
7392,232.0,3.0,6.0,1018.0,cv,3.56,0.0,0.0,238.0
7393,238.0,3.0,5.0,1018.0,NW,1.79,0.0,0.0,227.0
7394,227.0,3.0,4.0,1018.0,cv,0.89,0.0,0.0,221.0
7395,221.0,3.0,4.0,1017.0,NW,1.79,0.0,0.0,195.0
7396,195.0,2.0,4.0,1017.0,NW,3.58,0.0,0.0,122.0
7397,122.0,2.0,4.0,1017.0,NW,5.37,0.0,0.0,143.0
7398,143.0,1.0,3.0,1017.0,NW,7.16,0.0,0.0,147.0
7399,147.0,1.0,2.0,1017.0,cv,0.89,0.0,0.0,124.0
7400,124.0,2.0,2.0,1017.0,cv,1.78,0.0,0.0,127.0
7401,127.0,3.0,3.0,1017.0,NE,0.89,0.0,0.0,122.0
7402,122.0,5.0,8.0,1018.0,NW,0.89,0.0,0.0,164.0
7403,164.0,4.0,11.0,1017.0,cv,0.89,0.0,0.0,249.0
7404,249.0,4.0,14.0,1017.0,cv,1.78,0.0,0.0,272.0
7405,272.0,4.0,15.0,1016.0,cv,2.67,0.0,0.0,298.0
7406,298.0,4.0,16.0,1015.0,cv,3.56,0.0,0.0,314.0
7407,314.0,5.0,17.0,1014.0,SE,1.79,0.0,0.0,307.0
7408,307.0,5.0,18.0,1014.0,SE,3.58,0.0,0.0,352.0
7409,352.0,6.0,15.0,1014.0,cv,0.89,0.0,0.0,374.0
7410,374.0,6.0,12.0,1014.0,SE,1.79,0.0,0.0,366.0
7411,366.0,7.0,10.0,1014.0,SE,2.68,0.0,0.0,381.0
7412,381.0,7.0,9.0,1015.0,cv,0.89,0.0,0.0,400.0
7413,400.0,6.0,8.0,1015.0,SE,0.89,0.0,0.0,419.0
7414,419.0,6.0,8.0,1015.0,cv,0.89,0.0,0.0,463.0
7415,463.0,6.0,7.0,1015.0,NW,0.89,0.0,0.0,481.0
7416,481.0,6.0,7.0,1015.0,NW,2.68,0.0,0.0,466.0
7417,466.0,5.0,6.0,1015.0,NW,3.57,0.0,0.0,479.0
7418,479.0,6.0,8.0,1015.0,NW,5.36,0.0,0.0,343.0
